time,EngineState,MotorSpeed,Bus_U,Is,Bus_I,BUS_P,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_16:10:33.7372426,4,0,175.86,0.0156,0,0,27.9,250,0,0,6776,0,0.00026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:34.0081775,2,70,169.94,3.6719,0.3984,0.0674,27.93,250,0,261,15160,0,0.006,0,0,0,0,0,0,0,0,3.69,4.27,12.125,17.4453,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:34.2605018,2,234,164.61,9.0781,1.3125,0.2197,27.95,250,0,344,38527,0,0.02284,0,0,0,0,0,0,0,0,12.22,8.38,12.3203,19.8672,67,16,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:34.5307817,2,398,161.02,11.2109,2.1406,0.3584,27.96,250,0,70,30560,0,0.03914,0,0,0,0,0,0,0,0,20.23,8.95,12.3281,22.1094,75,30,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:34.8140176,2,562,157.45,11.9062,2.875,0.457,28.02,250,0,159,54847,0,0.05487,0,0,0,0,0,0,0,0,28.22,8.84,12.5234,25.7656,75,41,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:35.0842963,2,726,158.8,12.2031,3.6953,0.5928,28.08,250,0,251,46832,0,0.07016,0,0,0,0,0,0,0,0,36.36,9.17,13.1641,26.5859,75,50,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:35.3523415,2,895,155.88,12.4453,4.5469,0.7285,28.16,250,0,179,20448,0,0.08527,0,0,0,0,0,0,0,0,44.83,9.2,13.0469,26.9609,75,55,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:35.6196173,3,1087,164.52,8.9688,4.1484,0.6689,28.26,250,0,271,6695,0,0.09087,0,0,0,0,0,0,0,0,51.92,13.42,5.8203,23.6094,71,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:35.8889005,3,1241,167.03,6.9609,3.8203,0.6191,28.46,250,0,315,3280,0,0.09567,0,0,0,0,0,0,0,0,59.27,18.36,5.3359,19.9922,70,71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:36.1588221,3,1396,161.41,6.5859,3.8984,0.6416,28.69,250,0,17,63135,0,0.10104,0,0,0,0,0,0,0,0,66.64,22.48,6.2734,18.4922,70,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:36.4430614,3,1542,159.53,6.375,4.0547,0.6582,28.91,250,0,73,24903,0,0.10587,0,0,0,0,0,0,0,0,74.06,27.45,7.0469,15.8203,69,76,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:36.7134741,3,1705,154.25,6.4922,4.4375,0.666,29.19,250,0,166,17312,0,0.11113,0,0,0,0,0,0,0,0,81.83,32.83,7.1016,12.1875,69,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:36.9827556,3,1886,154.36,6.5312,4.8594,0.7168,29.5,250,0,285,39536,0,0.11668,0,0,0,0,0,0,0,0,89.81,38.64,7.2031,8.9922,69,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:37.2520340,3,2061,155.05,7,5.5625,0.8271,29.78,250,0,36,61775,0,0.12241,0,0,0,0,0,0,0,0,98.42,41.89,7.0156,8.5234,69,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:37.5193208,3,2200,160.12,7.3906,6.3438,0.9648,30.03,250,0,268,8295,0,0.12807,0,0,0,0,0,0,0,0,106.47,45.81,7.2031,9.3281,69,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:37.7886027,3,2377,164.56,7.8516,7.1328,1.1758,30.3,250,0,81,58047,0,0.13408,0,0,0,0,0,0,0,0,115.33,48.25,6.7344,9.9375,69,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:38.0574344,3,2490,155.09,8.8828,8.5859,1.4346,30.57,250,0,265,41920,0,0.14067,0,0,0,0,0,0,0,0,124.12,54.62,7.5312,10.125,70,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:38.3277109,3,2552,167.17,8.5469,9.0078,1.3662,30.82,250,0,176,49543,0,0.14682,0,0,0,0,0,0,0,0,131.3,60.36,6.0703,8.4219,69,74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:38.6119836,3,2599,161.02,7.9531,9,1.2236,31.05,250,0,39,61615,0,0.1526,0,0,0,0,0,0,0,0,136.38,60.31,5.3359,6.7188,67,74,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:38.8812541,3,2579,157.16,7.4688,8.9062,1.1953,31.31,250,0,291,6136,0,0.15829,0,0,0,0,0,0,0,0,139.89,59.38,5.1641,7.6484,66,74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:39.1505541,3,2534,165.55,7.5,9.0625,1.2451,31.55,250,0,216,45551,0,0.16386,0,0,0,0,0,0,0,0,142.12,56.08,6.2109,8.4609,67,74,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:39.4197916,3,2455,155.09,8.2031,9.5938,1.4268,31.8,250,0,176,16552,0,0.17004,0,0,0,0,0,0,0,0,143.61,57.31,6.0859,9.4141,69,74,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:39.7042753,3,2461,149.92,8.7656,10.0391,1.6123,32.05,250,0,127,53615,0,0.17606,0,0,0,0,0,0,0,0,144.67,55.38,6.5859,8.6641,70,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:39.9725570,3,2384,132.16,9.5547,10.6641,1.7881,32.24,250,0,3,32952,0,0.18196,0,0,0,0,0,0,0,0,145.08,59.58,13.6484,15.0938,72,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:40.2428275,3,2435,149.38,9.4297,10.7656,1.6699,32.48,250,0,148,52023,0,0.18861,0,0,0,0,0,0,0,0,145.38,54.72,5.8906,8.5,71,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:40.5121095,3,2453,144.69,9.1641,10.7031,1.4395,32.7,250,0,157,51167,0,0.19489,0,0,0,0,0,0,0,0,145.45,54.52,9,10.0156,71,76,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:40.7973611,3,2457,137.73,8.3438,10.2812,1.3701,32.94,250,0,124,54223,0,0.20078,0,0,0,0,0,0,0,0,145.48,53.53,11.2422,11.8125,69,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:41.0658655,3,2433,131.91,8.6562,10.5547,1.4844,33.21,250,0,87,57527,0,0.20621,0,0,0,0,0,0,0,0,145.5,55.55,11.9219,14.3125,70,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:41.3471225,3,2436,139.75,8.7891,10.6641,1.5684,33.46,250,0,340,34424,0,0.21173,0,0,0,0,0,0,0,0,145.59,60.77,12.2344,13.2031,70,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:41.6190076,3,2397,132.95,9.1953,10.9062,1.6875,33.72,250,0,328,35824,0,0.21701,0,0,0,0,0,0,0,0,145.55,51.34,12.0156,14.3672,71,76,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:41.8882564,3,2364,129.41,9.5391,11.125,1.8555,34.02,250,0,313,37464,0,0.22217,0,0,0,0,0,0,0,0,145.59,53.38,12.7734,13.6094,72,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:42.1735247,3,2379,135.31,9.6172,11.1641,1.7959,34.28,250,0,220,12607,0,0.22746,0,0,0,0,0,0,0,0,145.69,54.48,13.3984,15.1562,72,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:42.4438024,3,2421,155,9.5625,11.1641,1.5586,34.52,250,0,92,24192,0,0.23256,0,0,0,0,0,0,0,0,145.64,58.69,5.5156,8.5859,72,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:42.7126918,3,2439,151.34,9.1641,10.9609,1.4082,34.78,250,0,208,13352,0,0.23763,0,0,0,0,0,0,0,0,145.61,52.33,6.875,8.3281,71,77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:42.9969540,3,2441,142.42,8.7188,10.7656,1.4912,35.08,250,0,22,63047,0,0.24265,0,0,0,0,0,0,0,0,145.58,52.77,9.4062,10.375,70,77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:43.2662419,3,2399,136.94,9.2812,11.1484,1.6211,35.32,250,0,171,49631,0,0.24739,0,0,0,0,0,0,0,0,145.53,57.31,13.5312,14.5078,71,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:43.5365203,3,2401,145.62,9.8125,11.5469,1.7529,35.57,250,0,319,3600,0,0.25206,0,0,0,0,0,0,0,0,145.5,53.7,8.9219,10.7578,72,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:43.8057690,3,2368,137.98,10.1016,11.7656,1.9395,35.83,250,0,183,48615,0,0.25674,0,0,0,0,0,0,0,0,145.52,54.03,12.9297,13.6875,73,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:44.0900091,3,2351,132.61,10.2266,11.8594,1.9561,36.12,250,0,47,28647,0,0.26126,0,0,0,0,0,0,0,0,145.44,57.33,13.7734,15.2891,73,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:44.3603145,3,2347,128.7,9.6328,11.5156,1.502,36.41,250,0,300,5655,0,0.26567,0,0,0,0,0,0,0,0,145.33,59.36,13.3594,13.125,72,78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:44.6136407,3,2398,165.94,9.3906,11.4062,1.4668,36.68,250,0,327,3248,0,0.26974,0,0,0,0,0,0,0,0,145.2,49.34,7.3594,11.7422,71,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:44.8828894,3,2435,163.08,9.1094,11.3125,1.5254,36.94,250,0,134,53167,0,0.2737,0,0,0,0,0,0,0,0,145.52,50.44,6.2109,9.9297,71,78,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:45.1531959,3,2434,156.12,9.5234,11.5547,1.7246,37.2,250,0,125,54007,0,0.27698,0,0,0,0,0,0,0,0,145.84,51.12,5.9219,8.5,71,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:45.4224464,3,2370,129.5,9.4375,11.4219,1.8027,37.48,250,0,198,47904,0,0.27975,0,0,0,0,0,0,0,0,145.94,58.42,10.4062,12.9531,72,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:45.6915232,3,2366,138.77,9.8359,11.5312,1.8291,37.77,250,0,90,57519,0,0.28255,0,0,0,0,0,0,0,0,146.02,57.62,8.9141,11.8594,72,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:45.9777562,3,2390,130.83,9.6016,11.3828,1.5547,38.05,250,0,267,41719,0,0.2856,0,0,0,0,0,0,0,0,146.19,59.06,10.7266,12.7969,72,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:46.2480038,3,2442,144.83,9.4922,11.3125,1.5049,38.33,250,0,47,60847,0,0.28877,0,0,0,0,0,0,0,0,146.42,54.23,9.0703,9.7656,71,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:46.5173128,3,2461,139.7,8.7031,10.8438,1.4541,38.61,250,0,37,61535,0,0.2916,0,0,0,0,0,0,0,0,146.33,55.12,11.8359,12.5312,70,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:46.8025961,3,2462,134.78,8.7188,10.8281,1.5225,38.88,250,0,318,3719,0,0.29399,0,0,0,0,0,0,0,0,146.22,54.77,11.1641,13.5703,70,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:47.0727984,3,2410,127.72,9.0625,11.0156,1.6406,39.15,250,0,151,18791,0,0.29619,0,0,0,0,0,0,0,0,146.34,55.25,11.0625,14.4844,71,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:47.3431083,3,2361,131.27,9.6562,11.3594,1.7607,39.4,250,0,104,23455,0,0.29865,0,0,0,0,0,0,0,0,146.34,59.48,10.1016,11.6797,72,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:47.6103900,3,2353,127.42,9.8047,11.4766,1.875,39.62,250,0,94,57207,0,0.30153,0,0,0,0,0,0,0,0,146.2,54.95,11.5859,13.7422,72,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:47.8785004,3,2418,155.39,9.7969,11.4609,1.6484,39.86,250,0,330,35464,0,0.30406,0,0,0,0,0,0,0,0,146.3,51.92,5.9609,9.3359,72,77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:48.1627708,3,2418,164.52,9.375,11.25,1.4424,40.09,250,0,337,1775,0,0.30687,0,0,0,0,0,0,0,0,146.17,55.89,7.0859,10.5859,71,77,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:48.4316468,3,2393,129.84,8.75,10.8672,1.4102,40.3,250,0,242,11088,0,0.30962,0,0,0,0,0,0,0,0,146.02,59.25,11.4219,14.0625,70,77,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:48.7179925,3,2388,137.73,8.9297,11.0234,1.4932,40.48,250,0,38,62631,0,0.31201,0,0,0,0,0,0,0,0,145.91,52.14,9.7344,12.5312,71,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:48.9883031,3,2395,159.09,9.5078,11.4453,1.6563,40.66,250,0,228,44991,0,0.3145,0,0,0,0,0,0,0,0,145.83,52.09,9.0781,11.1953,72,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:49.2586022,3,2383,164.02,10.0859,11.8125,1.9199,40.83,250,0,42,28831,0,0.31686,0,0,0,0,0,0,0,0,145.78,53.98,7.5938,10.2031,73,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:49.5108970,3,2366,143.61,10.3281,11.9844,1.9785,40.98,250,0,354,33368,0,0.31929,0,0,0,0,0,0,0,0,145.88,53.16,10.1562,11.1328,73,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:49.7811815,3,2398,139.02,9.8359,11.6797,1.7617,41.16,250,0,200,14648,0,0.32155,0,0,0,0,0,0,0,0,145.67,58.2,11.9141,13.4453,72,78,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:50.0664358,3,2398,132.66,9.0625,11.1797,1.4424,41.36,250,0,336,2504,0,0.32352,0,0,0,0,0,0,0,0,145.55,58.75,12.3438,14.6953,71,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:50.3346993,3,2378,126.34,8.7969,10.9922,1.4746,41.55,250,0,146,52535,0,0.32552,0,0,0,0,0,0,0,0,145.44,49.73,11.1406,14.5703,70,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:50.6039483,3,2394,162.78,9.0938,11.1875,1.5596,41.7,250,0,94,56759,0,0.32738,0,0,0,0,0,0,0,0,145.42,55.62,7.3047,10.4453,71,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:50.8912138,3,2348,125.7,9.625,11.5625,1.7207,41.88,250,0,167,50423,0,0.32959,0,0,0,0,0,0,0,0,145.39,51.92,12.1172,15.3281,72,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:51.1604920,3,2390,148.53,10.0938,11.8594,1.8828,42.09,250,0,174,49063,0,0.33171,0,0,0,0,0,0,0,0,145.72,54.47,8.5781,10.5469,73,78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:51.4437380,3,2367,141.23,10.4375,12.0938,2.0029,42.26,250,0,341,34600,0,0.33366,0,0,0,0,0,0,0,0,145.89,53.28,11.1016,12.3047,74,78,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:51.7132457,3,2367,136.16,10.4922,12.1641,1.915,42.44,250,0,128,21344,0,0.33543,0,0,0,0,0,0,0,0,145.91,57.17,14.2031,14.4531,74,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:51.9825267,3,2415,143.31,9.6875,11.6641,1.6055,42.6,250,0,193,47456,0,0.33708,0,0,0,0,0,0,0,0,145.92,58.34,9.8984,11.0625,72,78,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:52.2518024,3,2486,138.92,8.8047,11.0781,1.4658,42.77,250,0,196,47352,0,0.3382,0,0,0,0,0,0,0,0,145.88,53.72,10.6094,12.6172,70,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:52.5210888,3,2521,164.36,8.3672,10.7109,1.498,42.94,250,0,76,58359,0,0.33836,0,0,0,0,0,0,0,0,146.17,56.95,5.8984,9.4453,69,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:52.7903652,3,2567,161.31,8.5156,10.6406,1.6309,43.12,250,0,221,44960,0,0.33824,0,0,0,0,0,0,0,0,146.69,55.45,5.4766,7.2812,69,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:53.0616341,3,2534,140.94,8.4453,10.3828,1.6758,43.28,250,0,174,16815,0,0.33763,0,0,0,0,0,0,0,0,147.28,59.02,10.6172,12.3203,69,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:53.3308914,3,2398,158.09,9.4062,10.8438,1.8018,43.44,250,0,107,55151,0,0.33821,0,0,0,0,0,0,0,0,147.02,57.92,6.6484,8.9531,71,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:53.6131668,3,2344,152.62,10.0312,11.3281,1.6846,43.58,250,0,14,31176,0,0.34024,0,0,0,0,0,0,0,0,146.61,57.58,7.0391,9.7656,73,76,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:53.8830614,3,2385,146.36,9.9531,11.4609,1.5088,43.72,250,0,241,10864,0,0.34216,0,0,0,0,0,0,0,0,146.47,49.53,9.5078,10.6562,72,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:54.1373771,3,2396,138.08,9.1953,11.1562,1.4834,43.91,250,0,74,58711,0,0.34387,0,0,0,0,0,0,0,0,146.31,54.44,12.3125,14.3203,71,77,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:54.4066261,3,2347,130.62,9.4688,11.4609,1.584,44.03,250,0,47,61631,0,0.34526,0,0,0,0,0,0,0,0,146.06,54.09,11.1172,13.9453,72,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:54.6775419,3,2392,148.58,9.6719,11.625,1.7139,44.21,250,0,102,56671,0,0.34633,0,0,0,0,0,0,0,0,146.12,56.22,8.6875,10.8984,72,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:54.9628091,3,2463,164.77,9.5781,11.5,1.8994,44.37,250,0,254,9727,0,0.34674,0,0,0,0,0,0,0,0,146.36,55.7,7.0859,10.2891,71,77,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:55.2480463,3,2463,132.31,9.2188,11.1562,1.834,44.53,250,0,75,59127,0,0.347,0,0,0,0,0,0,0,0,146.64,58.09,10.1484,12.8516,71,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_16:10:55.5018888,3,2493,162.44,8.9922,10.8594,1.5713,44.7,250,0,141,52639,0,0.34677,0,0,0,0,0,0,0,0,146.66,56,6.4922,9.6797,70,76,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
