time,EngineState,MotorSpeed,Bus_U,Is,Bus_I,BUS_P,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_14:12:05.2371059,2,520,142.91,11.6328,2.6953,0.3857,28.34,250,0,351,41256,0,0.05139,0,0,0,0,0,0,0,0,22.8,9.52,12.9688,15.9922,74,22,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:05.5193218,2,689,143.7,12.1172,3.5,0.501,28.39,250,0,231,19144,0,0.06732,0,0,0,0,0,0,0,0,30.25,9.17,12.4922,19.1484,73,29,-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:05.7742285,2,848,142.38,12.2734,4.3828,0.6309,28.46,250,0,12,6151,0,0.0818,0,0,0,0,0,0,0,0,37.7,8.97,13.2734,20.9219,72,34,-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:06.0585018,3,1032,142.56,6.7969,3.4844,0.4971,28.59,250,0,2,1056,0,0.0853,0,0,0,0,0,0,0,0,43.84,12.58,2.1094,21.0781,70,42,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:06.3287890,3,1195,142.67,3.4609,2.4844,0.3545,28.77,250,0,155,19768,0,0.0834,0,0,0,0,0,0,0,0,50.03,16.81,0.625,16.1562,69,48,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:06.6130150,3,1348,142.67,2.0078,1.8047,0.2578,28.98,250,0,177,18056,0,0.08171,0,0,0,0,0,0,0,0,56.52,21.44,1,14.0234,68,51,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:06.8852817,3,1510,142.56,1.4609,1.4141,0.2012,29.23,250,0,120,23175,0,0.0802,0,0,0,0,0,0,0,0,63.03,27.44,0.8359,9.4453,67,53,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:07.1535728,3,1677,142.52,1.2344,1.1797,0.168,29.48,250,0,129,22904,0,0.07875,0,0,0,0,0,0,0,0,69.88,32.16,1.1328,4.9766,67,53,-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:07.4388061,3,1840,142.56,1.1328,1.0625,0.1514,29.73,250,0,75,27808,0,0.07748,0,0,0,0,0,0,0,0,76.77,36.39,0.9297,3.375,66,53,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:07.7070907,3,2002,142.61,1.2812,1.1016,0.1582,29.96,250,0,10,33720,0,0.07629,0,0,0,0,0,0,0,0,83.95,40.41,0.9531,2.6016,65,53,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:07.9763711,3,2166,142.61,1.4062,1.1953,0.1699,30.19,250,0,27,32200,0,0.07524,0,0,0,0,0,0,0,0,90.67,44.48,1.3203,1.6328,63,53,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:08.2456542,3,2342,142.86,1.2422,1.1641,0.166,30.38,250,0,291,39519,0,0.07408,0,0,0,0,0,0,0,0,98.08,48.55,0.4844,1.7422,61,53,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:08.5149310,3,2476,142.47,1.2578,1.2188,0.1729,30.54,250,0,115,23704,0,0.0732,0,0,0,0,0,0,0,0,104.91,50.84,1.2109,2.1094,59,52,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:08.7846943,3,2647,142.47,1.2344,1.2656,0.1807,30.67,250,0,6,33656,0,0.07227,0,0,0,0,0,0,0,0,112.48,54.52,2.0625,2.0625,57,52,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:09.0360233,3,2818,142.47,1.4766,1.4922,0.2129,30.82,250,0,142,20287,0,0.07152,0,0,0,0,0,0,0,0,119.19,56.86,1,1.4844,56,51,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:09.3202624,3,2881,142.56,1.1953,1.3984,0.1992,30.95,250,0,53,28559,0,0.07027,0,0,0,0,0,0,0,0,126.02,67.22,0.6328,0.7969,54,51,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:09.5915077,3,2893,142.61,1.0156,1.2812,0.1826,31.08,250,0,157,51991,0,0.06897,0,0,0,0,0,0,0,0,130.95,60.5,0.7969,1.1406,54,50,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:09.8737840,3,2890,142.52,0.9453,1.2031,0.1729,31.19,250,0,81,59048,0,0.06781,0,0,0,0,0,0,0,0,134.5,59.75,1.1016,1.4062,54,50,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:10.1440591,3,2898,142.67,0.8672,1.125,0.1602,31.28,250,0,8,65495,0,0.0667,0,0,0,0,0,0,0,0,136.97,56.83,0.8828,1.1328,54,49,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:10.4109860,3,2892,142.56,0.8438,1.0781,0.1543,31.36,250,0,113,56232,0,0.0656,0,0,0,0,0,0,0,0,138.56,60.67,0.625,1.1172,54,49,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:10.6942285,3,2889,142.47,0.8984,1.0938,0.1563,31.43,250,0,33,63335,0,0.06447,0,0,0,0,0,0,0,0,139.8,65.33,0.7734,0.9688,54,49,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:10.9485499,3,2885,142.67,0.9375,1.1172,0.1592,31.49,250,0,319,37111,0,0.06351,0,0,0,0,0,0,0,0,140.61,59.84,1.1406,1.3359,54,49,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:11.2198242,3,2892,142.56,0.8906,1.0859,0.1553,31.56,250,0,61,61191,0,0.06252,0,0,0,0,0,0,0,0,141.22,61.41,0.625,0.9844,54,49,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:11.5040671,3,2889,142.56,0.8438,1.0469,0.1494,31.62,250,0,160,19640,0,0.06148,0,0,0,0,0,0,0,0,141.62,60.64,0.7969,1.1484,54,49,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:11.7859209,3,2888,142.52,0.8828,1.0625,0.1523,31.69,250,0,79,26671,0,0.06061,0,0,0,0,0,0,0,0,141.92,59.67,1.125,1.3594,54,49,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:12.0551695,3,2896,142.67,0.8828,1.0625,0.1514,31.74,250,0,356,34600,0,0.05966,0,0,0,0,0,0,0,0,142.14,57.2,0.5703,1.1406,54,49,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:12.3244785,3,2900,142.52,0.8516,1.0469,0.1494,31.79,250,0,89,25687,0,0.05882,0,0,0,0,0,0,0,0,142.28,61.11,0.8125,1.1484,54,49,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:12.5937601,3,2890,142.67,0.7891,0.9922,0.1426,31.83,250,0,2,33976,0,0.05791,0,0,0,0,0,0,0,0,142.39,58.23,0.7266,1.1719,54,49,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:12.8630431,3,2886,142.52,0.7812,0.9688,0.1387,31.84,250,0,113,23175,0,0.05702,0,0,0,0,0,0,0,0,142.45,62.83,0.6016,1.2031,54,49,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:13.1332870,3,2893,142.56,0.875,1.0234,0.1455,31.88,250,0,27,31408,0,0.05618,0,0,0,0,0,0,0,0,142.5,63.91,0.9453,1.0547,54,49,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:13.4185562,3,2882,142.67,0.8828,1.0391,0.1475,31.95,250,0,167,51248,0,0.05536,0,0,0,0,0,0,0,0,142.53,60.08,0.7891,1.2969,54,49,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:13.6878337,3,2867,142.81,1.0078,1.1328,0.1611,31.95,250,0,223,45823,0,0.05472,0,0,0,0,0,0,0,0,142.56,58.44,1.0312,1.2422,54,49,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:13.9729976,3,2821,142.77,1.1953,1.2891,0.1846,31.95,250,0,274,40927,0,0.05458,0,0,0,0,0,0,0,0,142.58,59.19,1.7578,2.1484,55,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:14.2273204,3,2728,142.81,1.9219,1.8359,0.2627,31.97,250,0,211,14488,0,0.05562,0,0,0,0,0,0,0,0,142.59,56.94,3.2422,3.4531,57,51,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:14.5113464,3,2496,142.77,3.5859,3.125,0.4473,32.05,250,0,334,2376,0,0.05977,0,0,0,0,0,0,0,0,142.61,55.42,6.8125,7.3672,64,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:14.7663203,3,2414,142.72,6.1875,5.4219,0.7686,32.05,250,0,9,32207,0,0.06781,0,0,0,0,0,0,0,0,142.64,55.7,7.8594,9.7812,69,58,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:15.0505612,3,2373,143.5,7.7109,7.2812,1.0449,32.06,250,0,309,4984,0,0.07739,0,0,0,0,0,0,0,0,142.66,54.47,8.5938,10.6484,71,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:15.3218371,3,2366,143.16,8.3906,8.4375,1.2051,32.14,250,0,329,36072,0,0.08691,0,0,0,0,0,0,0,0,142.69,53.17,8.3906,11,71,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:15.5921044,3,2364,143.66,8.6016,9.2344,1.3145,32.2,250,0,299,38920,0,0.09651,0,0,0,0,0,0,0,0,142.69,52.58,9.3906,10.7266,71,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:15.8603989,3,2368,141.97,8.7266,9.75,1.3848,32.23,250,0,71,59656,0,0.10455,0,0,0,0,0,0,0,0,142.7,53.25,8.6953,10.1406,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:16.1426103,3,2348,141.62,8.9531,10.1797,1.4453,32.32,250,0,92,57576,0,0.11368,0,0,0,0,0,0,0,0,142.7,50.64,8.2344,11.1016,72,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:16.3969607,3,2346,143.66,8.9297,10.3594,1.4717,32.45,250,0,284,39879,0,0.12209,0,0,0,0,0,0,0,0,142.7,51.03,9.2969,11.5234,72,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:16.6811999,3,2383,141.83,8.4375,10.1719,1.4492,32.55,250,0,119,22375,0,0.12923,0,0,0,0,0,0,0,0,142.7,58.81,8.7344,9.8516,71,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:16.9355206,3,2380,142.03,8.1875,10.0078,1.4365,32.77,250,0,47,29288,0,0.13602,0,0,0,0,0,0,0,0,142.7,56.03,8.5625,9.5234,71,72,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:17.2207574,3,2349,142.67,8.5625,10.2031,1.4482,32.97,250,0,12,64783,0,0.1433,0,0,0,0,0,0,0,0,142.7,52.53,9.2188,11.1953,72,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:17.4740816,3,2363,143.61,8.3438,10.0625,1.4443,33.16,250,0,268,8679,0,0.14948,0,0,0,0,0,0,0,0,142.7,50.42,8.25,11.2344,71,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:17.7599188,3,2386,142.03,8.0938,9.8672,1.417,33.4,250,0,42,61952,0,0.15552,0,0,0,0,0,0,0,0,142.7,60.03,8.0469,9.2031,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:18.0292001,3,2391,142.12,7.8594,9.6328,1.3818,33.65,250,0,135,53536,0,0.16124,0,0,0,0,0,0,0,0,142.69,58.98,7.9453,9.4531,71,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:18.3134354,3,2396,142.17,7.7031,9.4375,1.3555,33.95,250,0,145,19655,0,0.16695,0,0,0,0,0,0,0,0,142.69,55.03,7.5156,9.4297,71,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:18.5667572,3,2396,142.81,8.0078,9.5625,1.3672,34.16,250,0,349,34664,0,0.17218,0,0,0,0,0,0,0,0,142.7,48.77,8.6172,9.5234,71,72,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:18.8509678,3,2413,141.78,8.2422,9.75,1.3945,34.43,250,0,82,25840,0,0.17725,0,0,0,0,0,0,0,0,142.69,47.03,7.1094,9.0469,71,71,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:19.1202790,3,2422,142.72,7.875,9.5469,1.3701,34.7,250,0,8,65048,0,0.18202,0,0,0,0,0,0,0,0,142.7,56.23,7.6953,9.4688,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:19.4055551,3,2425,142.86,7.6641,9.3594,1.332,34.95,250,0,348,1704,0,0.1864,0,0,0,0,0,0,0,0,142.7,52.44,8.2422,9.1797,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:19.6755311,3,2425,142.17,7.6406,9.2891,1.3252,35.19,250,0,29,30960,0,0.19034,0,0,0,0,0,0,0,0,142.7,55.88,7.2344,9.0625,70,71,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:19.9598370,3,2408,142.31,7.5703,9.1875,1.3164,35.46,250,0,148,52087,0,0.19453,0,0,0,0,0,0,0,0,142.69,51.14,7.5781,9.3203,70,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:20.2290832,3,2410,143.36,7.6562,9.1953,1.3105,35.68,250,0,311,38016,0,0.19824,0,0,0,0,0,0,0,0,142.7,54.75,7.6094,8.875,70,70,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:20.5119689,3,2423,142.77,7.5078,9.0938,1.2959,35.98,250,0,191,48520,0,0.20166,0,0,0,0,0,0,0,0,142.69,59.08,7.1875,9.3672,70,70,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:20.7818839,3,2475,142.91,7.1562,8.8203,1.2588,36.24,250,0,201,47807,0,0.20456,0,0,0,0,0,0,0,0,142.69,55.28,6.2188,7.8828,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:21.0511677,3,2487,142.31,6.75,8.4688,1.2031,36.49,250,0,23,64144,0,0.20673,0,0,0,0,0,0,0,0,142.69,55.39,6.1797,7.7891,69,69,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:21.3344050,3,2472,143.41,6.7969,8.3594,1.1934,36.75,250,0,286,7568,0,0.20914,0,0,0,0,0,0,0,0,142.69,54.41,7.3906,8.1562,69,69,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:21.6056822,3,2466,143.25,6.7969,8.2891,1.1875,36.99,250,0,238,44736,0,0.2112,0,0,0,0,0,0,0,0,142.69,53.5,7.125,7.6484,69,68,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:21.8749541,3,2478,142.12,6.5234,8.0469,1.1436,37.26,250,0,77,59159,0,0.21318,0,0,0,0,0,0,0,0,142.69,54.45,6.1094,7.6797,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:22.1592003,3,2474,142.81,6.3672,7.8672,1.1279,37.48,250,0,1,33656,0,0.21507,0,0,0,0,0,0,0,0,142.69,54.55,6.9922,8.2891,69,68,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:22.4294475,3,2483,142.42,6.5469,7.8906,1.1191,37.72,250,0,156,51983,0,0.21678,0,0,0,0,0,0,0,0,142.67,53.61,6.7969,7.5781,69,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:22.7137160,3,2480,142.17,6.7578,8.0312,1.1514,37.95,250,0,63,27744,0,0.21838,0,0,0,0,0,0,0,0,142.67,54.38,6.7344,7.3359,69,68,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:22.9839650,3,2471,143.41,6.9766,8.2109,1.165,38.12,250,0,264,42079,0,0.22006,0,0,0,0,0,0,0,0,142.67,53.22,6.4609,7.7188,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:23.2682385,3,2476,142.77,6.7188,8.0781,1.1602,38.29,250,0,198,15248,0,0.22166,0,0,0,0,0,0,0,0,142.66,56.34,6.2031,8.0469,69,67,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:23.5365194,3,2481,142.47,6.7266,8.0703,1.1465,38.51,250,0,15,31655,0,0.22321,0,0,0,0,0,0,0,0,142.67,56.17,6.2188,8.1172,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:23.8051703,3,2493,143.25,6.8281,8.1406,1.1641,38.66,250,0,232,12672,0,0.22447,0,0,0,0,0,0,0,0,142.66,55.23,6.7344,6.9453,69,67,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:24.0754306,3,2505,142.72,6.5547,7.9609,1.1318,38.88,250,0,198,15432,0,0.22557,0,0,0,0,0,0,0,0,142.66,55.91,5.7266,7.3281,69,67,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:24.3606381,3,2502,142.56,6.4609,7.8672,1.1172,39.05,250,0,12,64904,0,0.22656,0,0,0,0,0,0,0,0,142.67,57.09,5.9766,7.7109,69,67,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:24.6297315,3,2493,141.83,6.4219,7.7969,1.1133,39.26,250,0,96,24616,0,0.22762,0,0,0,0,0,0,0,0,142.67,54.44,6.5156,7.2734,69,67,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:12:24.9149630,3,2481,142.91,6.5781,7.8516,1.123,39.46,250,0,332,2936,0,0.22878,0,0,0,0,0,0,0,0,142.67,53.7,6.9453,7.7188,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
