time,EngineState,MotorSpeed,Bus_U,Is,Bus_I,BUS_P,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_14:33:42.7113957,4,0,142.52,0.0391,0.0156,0.002,59.19,250,0,0,2488,0,0.19025,0,0,0,0,0,0,0,0,25.98,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:42.9667141,4,0,142.52,0.0938,0.0156,0.0029,58.91,250,0,0,3424,0,0.18375,0,0,0,0,0,0,0,0,25.98,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:43.2509930,4,0,142.47,0.0391,0.0078,0.002,58.62,250,0,0,3344,0,0.17743,0,0,0,0,0,0,0,0,25.97,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:43.5042990,4,0,142.47,0.1328,0.0156,0.0029,58.38,250,0,0,4640,0,0.17136,0,0,0,0,0,0,0,0,25.97,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:43.7895479,4,0,142.47,0.2109,0.0312,0.0049,58.09,250,0,0,7304,0,0.1653,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:44.0588256,4,0,142.47,0.1094,0.0234,0.0029,57.84,250,0,0,7696,0,0.15976,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:44.3430681,4,0,142.47,0.1797,0.0312,0.0039,57.53,250,0,0,9656,0,0.15398,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:44.5971339,4,0,142.47,0.125,0.0234,0.0039,57.28,250,0,0,10736,0,0.14888,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:44.8471421,4,0,142.47,0.1719,0.0312,0.0049,57.02,250,0,0,12360,0,0.14432,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:45.1303544,4,0,142.52,0.2031,0.0391,0.0049,56.74,250,0,0,14320,0,0.13963,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:45.4135960,4,0,142.52,0.1094,0.0234,0.0039,56.46,250,0,0,14680,0,0.13474,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:45.6858989,4,0,142.52,0.125,0.0234,0.0039,56.18,250,0,0,15488,0,0.13023,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:45.9541819,4,0,142.52,0.3047,0.0469,0.0068,55.9,250,0,0,18608,0,0.12602,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:33:46.2224328,4,0,142.52,0.25,0.0469,0.0068,55.66,250,0,0,20184,0,0.12219,0,0,0,0,0,0,0,0,25.95,0,12.9922,0,0,53,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
