time,EngineState,MotorSpeed,Bus_U,Is,Bus_I,BUS_P,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_13:54:39.7803969,2,229,142.03,8.875,1.3125,0.1855,28.39,250,0,27,37719,0,0.03032,0,0,0,0,0,0,0,0,10.55,7.56,12.7188,13.7734,75,7,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:40.0636692,2,398,141.38,11.0703,2.1641,0.3096,28.41,250,0,70,34160,0,0.04692,0,0,0,0,0,0,0,0,17.67,8.23,12.8906,16.5,85,15,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:40.3338200,2,562,142.17,11.8359,2.9609,0.4258,28.41,250,0,159,58592,0,0.06247,0,0,0,0,0,0,0,0,24.67,9.17,12.8359,17.4375,85,23,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:40.6040605,2,731,141.38,12.2266,3.8125,0.5479,28.49,250,0,114,62584,0,0.07805,0,0,0,0,0,0,0,0,32.19,9.03,11.7266,21.2578,85,30,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:40.8729612,2,885,142.03,12.2422,4.5625,0.6455,28.57,250,0,153,58983,0,0.09177,0,0,0,0,0,0,0,0,39.52,9.14,12.3047,21.7734,85,35,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:41.1442393,3,1153,142.77,6.6016,3.4297,0.4902,28.71,250,0,199,48479,0,0.09172,0,0,0,0,0,0,0,0,44.88,14.2,0.2188,16.0078,80,44,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:41.4115224,3,1237,142.72,3.8125,2.6172,0.373,28.88,250,0,29,31759,0,0.09013,0,0,0,0,0,0,0,0,49.83,17.84,0.5312,16.1719,76,49,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:41.6948391,3,1396,142.81,2.2422,1.9453,0.2773,29.09,250,0,284,8616,0,0.08826,0,0,0,0,0,0,0,0,56.77,22.2,0.9219,12.5938,73,53,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:41.9657116,3,1547,142.67,1.5625,1.5,0.2148,29.34,250,0,352,34927,0,0.08647,0,0,0,0,0,0,0,0,63.69,27.42,0.9844,8.8828,70,54,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:42.2499501,3,1705,142.56,1.3203,1.2656,0.1807,29.61,250,0,130,55272,0,0.08481,0,0,0,0,0,0,0,0,70.84,32.34,1.2812,4.9766,68,54,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:42.5192269,3,1873,142.77,1.2812,1.1641,0.167,29.88,250,0,212,14519,0,0.0833,0,0,0,0,0,0,0,0,77.92,37.72,0.5547,2.9141,66,54,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:42.8024411,3,2044,142.77,1.25,1.125,0.1602,30.11,250,0,279,40791,0,0.08194,0,0,0,0,0,0,0,0,85.19,41.53,0.7109,1.8516,64,54,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:43.0567904,3,2211,142.77,1.0781,1.0469,0.1494,30.33,250,0,38,30176,0,0.08066,0,0,0,0,0,0,0,0,92.14,44.48,0.9609,1.8672,62,54,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:43.3430255,3,2356,142.56,1.2188,1.1406,0.1621,30.52,250,0,150,20383,0,0.07938,0,0,0,0,0,0,0,0,99.47,47.22,2.3438,2.4766,61,53,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:43.6292308,3,2546,142.67,1.3203,1.2422,0.1768,30.73,250,0,20,64864,0,0.07819,0,0,0,0,0,0,0,0,107.14,50.95,1.1172,1.8125,58,53,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:43.8995380,3,2659,142.91,1.2031,1.2109,0.1738,30.87,250,0,305,37895,0,0.07684,0,0,0,0,0,0,0,0,113.52,58.12,1.5234,2.1953,57,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:44.1847744,3,2194,146.56,1.3281,1.125,0.1641,30.97,250,0,155,51927,0,0.0739,0,0,0,0,0,0,0,0,109.75,44.38,2.3203,3.1953,63,52,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:44.4530499,3,1785,142.81,1.3984,1.0703,0.1533,31.1,250,0,112,23967,0,0.07147,0,0,0,0,0,0,0,0,101.81,33.92,1.0703,3.4922,67,52,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:44.7374224,3,1793,142.81,0.9219,0.8516,0.1221,31.23,250,0,232,46023,0,0.07016,0,0,0,0,0,0,0,0,98.28,36.33,0.9141,2.8359,67,54,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:45.0076926,3,1808,142.77,0.9609,0.8203,0.1172,31.34,250,0,350,35760,0,0.06876,0,0,0,0,0,0,0,0,95.88,36.31,0.2969,3.2344,67,55,-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:45.2929359,3,1829,142.52,1.25,0.9375,0.1348,31.42,250,0,46,63120,0,0.06755,0,0,0,0,0,0,0,0,94.78,36.48,1.2891,2.6797,67,54,-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:45.5622136,3,2008,142.72,1.1719,0.9453,0.1348,31.51,250,0,345,2392,0,0.06662,0,0,0,0,0,0,0,0,96.55,40.19,0.9219,2.9219,65,54,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:45.8464532,3,2164,142.77,1.1016,0.9609,0.1377,31.59,250,0,262,10200,0,0.06581,0,0,0,0,0,0,0,0,99.94,44.33,0.9375,2.4453,63,54,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:46.1157347,3,2360,142.67,1.2734,1.1016,0.1582,31.68,250,0,96,25327,0,0.06516,0,0,0,0,0,0,0,0,104.69,47.8,0.875,1.2422,61,53,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:46.4013092,3,2508,142.67,1.3828,1.2422,0.1768,31.74,250,0,341,35919,0,0.0645,0,0,0,0,0,0,0,0,110.09,50.08,1.6953,1.8203,59,53,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:46.6705959,3,2696,142.72,1.1797,1.2031,0.1719,31.81,250,0,77,59063,0,0.06387,0,0,0,0,0,0,0,0,116.23,55.39,0.5391,1.1484,57,52,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:46.9548459,3,2831,142.86,1.4766,1.4844,0.2119,31.87,250,0,303,5983,0,0.06334,0,0,0,0,0,0,0,0,122.78,59.8,1.0469,1.7422,55,51,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:47.2251193,3,2884,142.72,1.2578,1.4375,0.2051,31.94,250,0,325,4072,0,0.06265,0,0,0,0,0,0,0,0,128.81,59.73,1.1484,1.2891,55,51,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:47.5103229,3,2892,142.52,1.0391,1.2969,0.1855,31.97,250,0,89,25752,0,0.06171,0,0,0,0,0,0,0,0,132.91,61.64,0.9141,1.3125,54,50,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_13:54:47.7807883,3,2888,142.56,0.9375,1.2031,0.1719,32.05,250,0,199,48368,0,0.06079,0,0,0,0,0,0,0,0,135.8,59.8,1.1016,1.2734,54,50,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
