time,EngineState,MotorSpeed,Bus_U,Is,Bus_I,BUS_P,MotorTemp,InvTemp,PCodeActive,EthtDeg,EncPos,Enc485Err,IqFbk,HALL_U,HALL_V,HALL_W,HALL_Idx,EncABZLine,EncABZCw,Enc485Cw,Enc6825Cw,SMO_U,SMO_E,SMO_I,SMO_EstI,OBS_ThtCorr,OBS_ThtDiff,OBS_ThtErr,Hall_Tht1,Hall_Tht2,Hall_Tht3,Hall_Tht4,Hall_Tht5,Hall_Tht6,OBS_ThtCorr1,OBS_ThtCorr2,OBS_ThtCorr3,OBS_ThtCorr4,OBS_ThtCorr5,OBS_ThtCorr6,OBS_ThtCorr7,OBS_ThtCorr8,OBS_ThtCorr9,OBS_ThtCorr10,OBS_ThtCorr11,OBS_ThtCorr12,OBS_ThtCorr13,OBS_ThtCorr14,OBS_ThtCorr15,OBS_ThtCorr16,OBS_ThtCorr17,
9-24_14:42:58.6440966,3,2452,142.81,7.5781,9.1875,1.3066,49.45,250,0,341,1792,0,0.30922,0,0,0,0,0,0,0,0,142.53,55.41,8.0703,9.3594,68,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:42:58.9143757,3,2434,142.77,7.4688,9.0781,1.291,49.57,250,0,348,1048,0,0.30885,0,0,0,0,0,0,0,0,142.53,56.55,8.4453,10.0078,68,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:42:59.2008020,3,2440,141.62,7.3906,8.9922,1.2793,49.65,250,0,90,24375,0,0.30847,0,0,0,0,0,0,0,0,142.53,56.53,7.3672,9.6641,68,70,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:42:59.4691165,3,2446,141.92,7.3906,8.9375,1.2695,49.79,250,0,64,27632,0,0.30806,0,0,0,0,0,0,0,0,142.53,55.2,7.5312,8.7578,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:42:59.7529771,3,2458,141.62,7.3359,8.8594,1.2549,49.91,250,0,105,56504,0,0.30757,0,0,0,0,0,0,0,0,142.52,56.31,7.7109,9.0781,67,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:00.0351950,3,2466,141.88,7.3828,8.8594,1.2588,50,250,0,46,61879,0,0.30701,0,0,0,0,0,0,0,0,142.53,54.83,7.3516,7.9062,67,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:00.3055273,3,2475,142.52,7.4062,8.8672,1.2617,50.12,250,0,190,48591,0,0.30649,0,0,0,0,0,0,0,0,142.52,57.05,6.6562,8.6328,67,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:00.5908914,3,2479,142.61,7.2812,8.7969,1.2598,50.23,250,0,8,32351,0,0.30589,0,0,0,0,0,0,0,0,142.53,57.17,6.8672,8.7812,67,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:00.8611416,3,2442,141.97,7.2188,8.7422,1.251,50.36,250,0,50,61311,0,0.30544,0,0,0,0,0,0,0,0,142.52,54.95,8.0078,8.7812,67,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:01.1313957,3,2355,143.41,7.8828,9.1562,1.2998,50.48,250,0,254,42616,0,0.30591,0,0,0,0,0,0,0,0,142.52,52.64,9.0547,11.75,69,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:01.4176350,3,2333,141.73,8.3359,9.5859,1.3574,50.56,250,0,63,27088,0,0.30711,0,0,0,0,0,0,0,0,142.53,54.3,9.7656,11.5312,70,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:01.6879361,3,2365,141.44,8.2266,9.6484,1.3682,50.64,250,0,100,23856,0,0.30775,0,0,0,0,0,0,0,0,142.52,53.19,8.7266,11.2969,69,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:01.9719576,3,2457,142.42,7.7656,9.4141,1.3398,50.73,250,0,183,16167,0,0.30766,0,0,0,0,0,0,0,0,142.52,55.62,7.3203,8.9609,68,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:02.2252967,3,2471,143.16,7.5234,9.2109,1.3115,50.83,250,0,239,43759,0,0.3071,0,0,0,0,0,0,0,0,142.52,55.11,7.3281,8.3516,68,71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:02.5115423,3,2457,142.72,7.3125,8.9688,1.2705,50.91,250,0,354,33199,0,0.30658,0,0,0,0,0,0,0,0,142.53,55.83,7.75,9.1406,67,70,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:02.7814139,3,2470,141.67,7.4531,9,1.2764,50.98,250,0,105,56095,0,0.3063,0,0,0,0,0,0,0,0,142.52,55.92,7.4609,8.4688,67,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:03.0496891,3,2472,141.83,7.2969,8.8828,1.2617,51.07,250,0,76,58728,0,0.30589,0,0,0,0,0,0,0,0,142.52,55.48,6.5859,8.7734,67,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:03.3193145,3,2419,141.73,7.6094,9.0625,1.292,51.13,250,0,116,54879,0,0.30602,0,0,0,0,0,0,0,0,142.52,55.38,8.3438,10.1016,68,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:03.5885611,3,2474,142.67,7.5156,9.0391,1.2949,51.21,250,0,197,47760,0,0.30597,0,0,0,0,0,0,0,0,142.52,56.3,6.7422,8.4453,68,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:03.8568748,3,2474,143.36,7.0859,8.7266,1.2373,51.3,250,0,291,6736,0,0.30508,0,0,0,0,0,0,0,0,142.52,56.56,7.5234,8.5547,67,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:04.1271443,3,2468,141.83,7.2578,8.7734,1.2559,51.41,250,0,127,21495,0,0.30423,0,0,0,0,0,0,0,0,142.52,55.91,6.7969,7.9531,67,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:04.3954192,3,2476,142.95,7.1016,8.6328,1.2285,51.48,250,0,226,45600,0,0.30334,0,0,0,0,0,0,0,0,142.52,56.12,7.5938,7.9688,67,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:04.6657091,3,2500,142.77,6.9688,8.4922,1.2168,51.55,250,0,320,4072,0,0.30229,0,0,0,0,0,0,0,0,142.52,55.83,6.5156,7.9375,66,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:04.9349608,3,2520,142.95,6.7344,8.2812,1.1846,51.59,250,0,318,36855,0,0.30121,0,0,0,0,0,0,0,0,142.52,56.91,6.1797,7.4531,66,69,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:05.2042720,3,2502,143.16,6.6641,8.1562,1.168,51.63,250,0,308,5064,0,0.29996,0,0,0,0,0,0,0,0,142.52,56.78,6.4531,7.9844,66,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:05.4895087,3,2379,141.62,7.4219,8.6094,1.2334,51.71,250,0,77,25671,0,0.30002,0,0,0,0,0,0,0,0,142.52,50.27,8.4141,11.1406,68,69,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:05.7599433,3,2306,141.58,8.8281,9.7109,1.3936,51.78,250,0,120,21799,0,0.30275,0,0,0,0,0,0,0,0,142.52,52.38,10.4375,12.0938,71,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:06.0432141,3,2267,142.03,9.75,10.6875,1.5352,51.83,250,0,161,18168,0,0.30617,0,0,0,0,0,0,0,0,142.5,51.5,9.9922,12.8281,72,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:06.3134971,3,2141,141.44,11.0078,11.9453,1.6846,51.88,250,0,64,59624,0,0.31206,0,0,0,0,0,0,0,0,142.53,49.27,12.5469,15.4141,77,75,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:06.5967348,3,2108,141.38,12.2109,13.2812,1.874,51.96,250,0,128,21632,0,0.31915,0,0,0,0,0,0,0,0,142.52,47.2,12.4922,14.5,81,77,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:06.8670145,3,2086,143.5,12.9922,14.3359,2.0645,52.02,250,0,323,4160,0,0.32661,0,0,0,0,0,0,0,0,142.55,45.27,14.6797,14.6406,84,78,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:07.1522200,3,2042,141.14,13.8125,15.375,2.1934,52.09,250,0,78,59368,0,0.3344,0,0,0,0,0,0,0,0,142.55,43.25,13.7422,16.6953,87,79,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:07.4205016,3,2022,142.61,14.3594,16.2188,2.335,52.19,250,0,5,536,0,0.34288,0,0,0,0,0,0,0,0,142.58,40.97,13.9688,16.2578,89,79,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:07.7047429,3,2000,141.03,14.4766,16.6484,2.3564,52.3,250,0,63,28336,0,0.35135,0,0,0,0,0,0,0,0,142.56,41.33,15.2344,17.125,89,80,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:07.9740521,3,1990,143.89,14.9766,17.2812,2.4688,52.47,250,0,237,12143,0,0.36002,0,0,0,0,0,0,0,0,142.48,40.59,15.8672,17.1172,91,80,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:08.2263785,3,2012,140.98,14.4922,17.1875,2.4443,52.66,250,0,99,24872,0,0.36769,0,0,0,0,0,0,0,0,142.53,41.52,14.3438,17.9062,89,81,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:08.5126123,3,2033,143.31,14.8828,17.5391,2.4971,52.93,250,0,210,14888,0,0.37514,0,0,0,0,0,0,0,0,142.48,41.25,15.0781,16.875,90,81,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:08.7994245,3,1997,144.05,14.7969,17.5625,2.5313,53.14,250,0,293,39903,0,0.38304,0,0,0,0,0,0,0,0,142.55,41.77,15.7734,18.5391,90,81,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:09.0676717,3,1980,144.05,15.0156,17.7734,2.5566,53.41,250,0,295,7256,0,0.39085,0,0,0,0,0,0,0,0,142.59,40.61,15.6719,19,91,81,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:09.3529394,3,1968,144.09,15.0391,17.875,2.5527,53.7,250,0,263,10280,0,0.39799,0,0,0,0,0,0,0,0,142.53,39.31,13.8203,17.9766,91,81,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:09.6212252,3,1965,144.14,15.0312,17.9453,2.5645,53.95,250,0,270,42328,0,0.40535,0,0,0,0,0,0,0,0,142.52,39.2,13.7812,18.2109,91,81,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:09.9064583,3,1969,143.8,15.2266,18.1328,2.6113,54.24,250,0,321,37584,0,0.41228,0,0,0,0,0,0,0,0,142.59,38.75,15.5,17.5469,91,82,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:10.1597509,3,1946,141.03,15.3281,18.2266,2.6143,54.56,250,0,47,62567,0,0.41859,0,0,0,0,0,0,0,0,142.62,39.34,15.8516,17.7266,90,82,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:10.4450171,3,1958,141.09,15.2812,18.2578,2.5732,54.99,250,0,126,55207,0,0.42517,0,0,0,0,0,0,0,0,142.5,40.16,15.5234,18.3516,91,82,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:10.7143002,3,1972,143.75,15.2891,18.2891,2.5869,55.48,250,0,213,14272,0,0.43147,0,0,0,0,0,0,0,0,142.44,39.11,15.8438,17.3125,91,82,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:10.9825800,3,1959,142.22,15.4141,18.3672,2.6455,55.88,250,0,17,65264,0,0.43697,0,0,0,0,0,0,0,0,142.75,37.81,14.1875,16.9219,91,82,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:11.2518606,3,1963,141.53,15.2188,18.2812,2.5801,56.3,250,0,143,20527,0,0.44322,0,0,0,0,0,0,0,0,142.45,38.25,14.6562,17.2656,91,82,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:11.5221375,3,1933,142.81,14.9922,18.1641,2.6182,56.73,250,0,356,1184,0,0.44833,0,0,0,0,0,0,0,0,142.7,36.5,16.7734,17.3906,90,83,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:11.7771132,3,1962,142.56,15.1719,18.2344,2.5723,57.3,250,0,183,17023,0,0.45419,0,0,0,0,0,0,0,0,142.34,38.14,15.7578,17.1484,91,83,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:12.0609575,3,1954,144.05,15.2656,18.2969,2.6318,57.75,250,0,296,6767,0,0.45984,0,0,0,0,0,0,0,0,142.5,41.2,15.4844,19.2188,91,83,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:12.3332008,3,1906,144.09,15.8984,18.7812,2.6816,58.3,250,0,287,40216,0,0.46425,0,0,0,0,0,0,0,0,142.08,33.42,14.1172,19.3281,90,82,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:12.6134809,3,1903,142.12,15.125,18.375,2.6465,58.77,250,0,17,32168,0,0.47133,0,0,0,0,0,0,0,0,142.06,35.86,14.5,16.9141,90,83,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:12.8956971,3,1898,142.56,15.4141,18.5469,2.6172,59.34,250,0,184,16904,0,0.47635,0,0,0,0,0,0,0,0,142.56,36.83,16,16.9609,90,84,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:13.1500508,3,1883,140.98,15.4531,18.5781,2.6758,59.91,250,0,40,62760,0,0.48082,0,0,0,0,0,0,0,0,142.34,34.7,15.8516,17.9141,90,84,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:13.4362877,3,1893,143.75,15.6875,18.7734,2.7031,60.48,250,0,326,3760,0,0.48541,0,0,0,0,0,0,0,0,142.42,35.83,17.0469,18.4062,90,85,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:13.7055541,3,1859,143.95,15.7422,18.8125,2.6738,61.07,250,0,267,9039,0,0.48999,0,0,0,0,0,0,0,0,142.56,35.03,14.5859,18.8359,90,85,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:13.9898000,3,1838,143.95,15.7656,18.8672,2.6621,61.73,250,0,246,44432,0,0.4946,0,0,0,0,0,0,0,0,142.62,35.34,15.8672,18.7812,90,85,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:14.2421267,3,1827,144.05,15.7656,18.8672,2.6621,62.41,250,0,254,10703,0,0.49881,0,0,0,0,0,0,0,0,142.61,35.28,15.8672,19.3281,90,85,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:14.5263667,3,1857,142.77,15.6953,18.8516,2.7148,62.95,250,0,356,1112,0,0.5032,0,0,0,0,0,0,0,0,142.48,34.83,18.25,18.2891,90,86,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:14.7812618,3,1863,141.23,15.7344,18.875,2.6934,63.64,250,0,142,20608,0,0.50693,0,0,0,0,0,0,0,0,142.62,34.27,17.3906,19.2734,90,86,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:15.0666391,3,1854,144.09,16,19.0547,2.7021,64.45,250,0,292,6751,0,0.51082,0,0,0,0,0,0,0,0,142.52,33.14,14.0078,20.2031,90,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:15.3199935,3,1816,143.16,15.4609,18.7734,2.6484,65.14,250,0,197,15223,0,0.51489,0,0,0,0,0,0,0,0,142.59,32.73,14.8125,16.6953,90,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:15.6051255,3,1780,144,16.1094,19.1172,2.6963,65.9,250,0,223,45863,0,0.5186,0,0,0,0,0,0,0,0,142.58,32.19,15.875,18.5312,90,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:15.8754640,3,1814,144.14,16.0625,19.2109,2.7285,66.68,250,0,320,3984,0,0.52222,0,0,0,0,0,0,0,0,142.52,32.41,16.6406,21,90,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:16.1446920,3,1809,142.22,15.7188,18.9766,2.6963,67.54,250,0,168,50672,0,0.52609,0,0,0,0,0,0,0,0,142.59,32.12,19.3125,18.9531,90,88,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:16.3980393,3,1835,141.19,15.2422,18.5781,2.6611,68.36,250,0,140,20488,0,0.52913,0,0,0,0,0,0,0,0,142.59,32.69,16.9375,19.6875,90,88,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:16.6683141,3,1792,141.03,16.3047,19.1797,2.7617,69.23,250,0,98,24488,0,0.53236,0,0,0,0,0,0,0,0,142.53,32.44,15.1484,20.1953,90,88,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:16.9196221,3,1781,140.98,17.0078,19.7891,2.8525,70.23,250,0,91,24815,0,0.53535,0,0,0,0,0,0,0,0,142.53,32.75,15.8594,20.25,90,88,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9-24_14:43:17.1879044,3,1806,141.03,17.3984,20.2656,2.9209,71.36,250,0,110,55768,0,0.53815,0,0,0,0,0,0,0,0,142.55,32.06,13.7656,20.7188,90,88,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
