WRITE_TIME,GROUP_ID,DEVICE_TYPE,DEVICE_ID,CHANNEL_ID,CAN/CANFD,CAN_FD_FLAG,TX/RX,TX_TYPE,RX_TIMESTAMP,SYS_MS,RESERVED,PAD(HEX),MAKE_CAN_ID(HEX),FORMAT,FRAME_TYPE,DLC,__PAD,__RES0,__RES1,DATA(HEX)
[2024-10-23 15:24:28.356],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630293200,[15:24:06.346],1,414653454e4730,0x18eeff00,extend,data,8,0,0,0,41 46 53 45 4e 47 30 30 
[2024-10-23 15:24:28.375],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630942800,[15:24:06.997],1,20270006ffe3fe,0x18ecff00,extend,data,8,0,0,0,20 27 00 06 ff e3 fe 00 
[2024-10-23 15:24:28.375],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630943400,[15:24:06.997],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630943900,[15:24:06.997],1,23e296141f00ff,0xcf00400,extend,data,8,0,0,0,23 e2 96 14 1f 00 ff f0 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630944500,[15:24:06.999],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630945100,[15:24:06.999],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630945700,[15:24:06.999],1,6735ffffb231ff,0x18f01a00,extend,data,8,0,0,0,67 35 ff ff b2 31 ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630946300,[15:24:06.999],1,f883f5ffffffe3,0xfd7c00,extend,data,8,0,0,0,f8 83 f5 ff ff ff e3 ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630946800,[15:24:07.001],1,630063006300ff,0xfd9d00,extend,data,8,0,0,0,63 00 63 00 63 00 ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630947400,[15:24:07.001],1,ffffffff0000ff,0xfdb200,extend,data,8,0,0,0,ff ff ff ff 00 00 ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630948000,[15:24:07.001],1,ffffffff000300,0x18fdd000,extend,data,8,0,0,0,ff ff ff ff 00 03 00 ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630948600,[15:24:07.002],1,78ffffffffffff,0x18fde500,extend,data,8,0,0,0,78 ff ff ff ff ff ff 78 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630949200,[15:24:07.002],1,1affffff00004a,0x18fe9200,extend,data,8,0,0,0,1a ff ff ff 00 00 4a 0d 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630949700,[15:24:07.004],1,00ffffffffffff,0x18fe9600,extend,data,8,0,0,0,00 ff ff ff ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630950300,[15:24:07.004],1,0000ffffffffff,0x18febd00,extend,data,8,0,0,0,00 00 ff ff ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630950900,[15:24:07.004],1,00000000000000,0x18fec100,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630951500,[15:24:07.006],1,a3a0287d7effff,0x18fedf00,extend,data,8,0,0,0,a3 a0 28 7d 7e ff ff f0 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630952100,[15:24:07.006],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630952700,[15:24:07.006],1,00ffc4fcfc7fff,0x18fee400,extend,data,8,0,0,0,00 ff c4 fc fc 7f ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630953300,[15:24:07.006],1,00fe201dffffff,0x18feee00,extend,data,8,0,0,0,00 fe 20 1d ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630953800,[15:24:07.008],1,ffffff1affffff,0x18feef00,extend,data,8,0,0,0,ff ff ff 1a ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630954400,[15:24:07.008],1,ff141fa0280100,0x18fef000,extend,data,8,0,0,0,ff 14 1f a0 28 01 00 ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630955000,[15:24:07.008],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630955600,[15:24:07.010],1,00000000fffafa,0x18fef200,extend,data,8,0,0,0,00 00 00 00 ff fa fa ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630956200,[15:24:07.010],1,cbffffffff00ff,0x18fef500,extend,data,8,0,0,0,cb ff ff ff ff 00 ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630956700,[15:24:07.010],1,ff0000ffff0822,0x18fef600,extend,data,8,0,0,0,ff 00 00 ff ff 08 22 ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630957300,[15:24:07.010],1,ffffffffffffe6,0x18fef700,extend,data,8,0,0,0,ff ff ff ff ff ff e6 00 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630957900,[15:24:07.012],1,ff30ffffffffff,0xfefc00,extend,data,8,0,0,0,ff 30 ff ff ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630958500,[15:24:07.012],1,fffffeffffffff,0x18fefd00,extend,data,8,0,0,0,ff ff fe ff ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630959100,[15:24:07.012],1,fcffffffffffff,0x18feff00,extend,data,8,0,0,0,fc ff ff ff ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630968800,[15:24:07.022],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630973700,[15:24:07.027],1,13e296dc1d00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 dc 1d 00 ff f0 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630974200,[15:24:07.027],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630974800,[15:24:07.029],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.378],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630975400,[15:24:07.029],1,ce3bffff8c2eff,0x18f01a00,extend,data,8,0,0,0,ce 3b ff ff 8c 2e ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28630999900,[15:24:07.054],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631000400,[15:24:07.054],1,13e296b41e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 b4 1e 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631001000,[15:24:07.054],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631001600,[15:24:07.055],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631002200,[15:24:07.055],1,653dffff3e2fff,0x18f01a00,extend,data,8,0,0,0,65 3d ff ff 3e 2f ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631002800,[15:24:07.056],1,1affffff000021,0x18fe9200,extend,data,8,0,0,0,1a ff ff ff 00 00 21 0d 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631003300,[15:24:07.056],1,00ffffffffffff,0x18fe9600,extend,data,8,0,0,0,00 ff ff ff ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631003900,[15:24:07.058],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631004500,[15:24:07.058],1,ffb41ea0280100,0x18fef000,extend,data,8,0,0,0,ff b4 1e a0 28 01 00 ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631005100,[15:24:07.058],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631005700,[15:24:07.059],1,00000000fffafa,0x18fef200,extend,data,8,0,0,0,00 00 00 00 ff fa fa ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631030000,[15:24:07.083],1,13e296681e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 68 1e 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631061200,[15:24:07.115],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631061700,[15:24:07.116],1,23e296341f00ff,0xcf00400,extend,data,8,0,0,0,23 e2 96 34 1f 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631062300,[15:24:07.116],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631062900,[15:24:07.116],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631063500,[15:24:07.118],1,613effffa02eff,0x18f01a00,extend,data,8,0,0,0,61 3e ff ff a0 2e ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631086300,[15:24:07.140],1,13e2968c1e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 8c 1e 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631117100,[15:24:07.171],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631117700,[15:24:07.171],1,13e296b81e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 b8 1e 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631118300,[15:24:07.171],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631118900,[15:24:07.173],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631119400,[15:24:07.173],1,653dffff232dff,0x18f01a00,extend,data,8,0,0,0,65 3d ff ff 23 2d ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631120000,[15:24:07.173],1,1affffff000023,0x18fe9200,extend,data,8,0,0,0,1a ff ff ff 00 00 23 0d 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631120600,[15:24:07.175],1,00ffffffffffff,0x18fe9600,extend,data,8,0,0,0,00 ff ff ff ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631121200,[15:24:07.175],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631121800,[15:24:07.175],1,ffb81ea0280100,0x18fef000,extend,data,8,0,0,0,ff b8 1e a0 28 01 00 ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631122400,[15:24:07.175],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631123000,[15:24:07.177],1,00000000fffafa,0x18fef200,extend,data,8,0,0,0,00 00 00 00 ff fa fa ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631143000,[15:24:07.197],1,13e296b01e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 b0 1e 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631143600,[15:24:07.197],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631144200,[15:24:07.197],1,683dfffff22cff,0x18f01a00,extend,data,8,0,0,0,68 3d ff ff f2 2c ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631172600,[15:24:07.226],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631173200,[15:24:07.226],1,23e196241f00ff,0xcf00400,extend,data,8,0,0,0,23 e1 96 24 1f 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631173700,[15:24:07.227],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631174300,[15:24:07.227],1,a3a0287d7effff,0x18fedf00,extend,data,8,0,0,0,a3 a0 28 7d 7e ff ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631174900,[15:24:07.229],1,01a02885a08c85,0x18ebff00,extend,data,8,0,0,0,01 a0 28 85 a0 8c 85 40 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631203800,[15:24:07.257],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631204400,[15:24:07.257],1,13e296b01e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 b0 1e 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631205000,[15:24:07.259],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631205500,[15:24:07.259],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631206100,[15:24:07.259],1,c23dffff252dff,0x18f01a00,extend,data,8,0,0,0,c2 3d ff ff 25 2d ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631206700,[15:24:07.261],1,1affffff00001e,0x18fe9200,extend,data,8,0,0,0,1a ff ff ff 00 00 1e 0d 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631207300,[15:24:07.261],1,00ffffffffffff,0x18fe9600,extend,data,8,0,0,0,00 ff ff ff ff ff ff ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631207900,[15:24:07.261],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631208400,[15:24:07.263],1,ffb01ea0280100,0x18fef000,extend,data,8,0,0,0,ff b0 1e a0 28 01 00 ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631209000,[15:24:07.263],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631209600,[15:24:07.263],1,00000000fffafa,0x18fef200,extend,data,8,0,0,0,00 00 00 00 ff fa fa ff 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631229900,[15:24:07.283],1,13e296281e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 28 1e 00 ff f0 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631259800,[15:24:07.314],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.379],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631260400,[15:24:07.314],1,23e296c41e00ff,0xcf00400,extend,data,8,0,0,0,23 e2 96 c4 1e 00 ff f0 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631261000,[15:24:07.316],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631261500,[15:24:07.316],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631262100,[15:24:07.316],1,b33dffff6a2eff,0x18f01a00,extend,data,8,0,0,0,b3 3d ff ff 6a 2e ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631285000,[15:24:07.339],1,13e296a41e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 a4 1e 00 ff f0 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631315200,[15:24:07.368],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631315700,[15:24:07.370],1,23e296181f00ff,0xcf00400,extend,data,8,0,0,0,23 e2 96 18 1f 00 ff f0 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631316300,[15:24:07.370],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631316900,[15:24:07.372],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631317500,[15:24:07.372],1,b63dffff302fff,0x18f01a00,extend,data,8,0,0,0,b6 3d ff ff 30 2f ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631318000,[15:24:07.372],1,1affffff00004b,0x18fe9200,extend,data,8,0,0,0,1a ff ff ff 00 00 4b 0d 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631318600,[15:24:07.374],1,00ffffffffffff,0x18fe9600,extend,data,8,0,0,0,00 ff ff ff ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631319200,[15:24:07.374],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631319800,[15:24:07.374],1,ff181fa0280100,0x18fef000,extend,data,8,0,0,0,ff 18 1f a0 28 01 00 ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631320400,[15:24:07.376],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631321000,[15:24:07.376],1,00000000fffafa,0x18fef200,extend,data,8,0,0,0,00 00 00 00 ff fa fa ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631344700,[15:24:07.398],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631345300,[15:24:07.398],1,13e296281e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 28 1e 00 ff f0 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631345900,[15:24:07.400],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631346500,[15:24:07.402],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631347000,[15:24:07.402],1,4d3cffff892dff,0x18f01a00,extend,data,8,0,0,0,4d 3c ff ff 89 2d ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631371500,[15:24:07.426],1,23e296e81e00ff,0xcf00400,extend,data,8,0,0,0,23 e2 96 e8 1e 00 ff f0 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631400300,[15:24:07.453],1,d0001400ffffff,0xcf00300,extend,data,8,0,0,0,d0 00 14 00 ff ff ff d2 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631400800,[15:24:07.455],1,13e296841e00ff,0xcf00400,extend,data,8,0,0,0,13 e2 96 84 1e 00 ff f0 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631401400,[15:24:07.455],1,ffff0000ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff 00 00 ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631402000,[15:24:07.455],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631402600,[15:24:07.457],1,633dffffed2dff,0x18f01a00,extend,data,8,0,0,0,63 3d ff ff ed 2d ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631403200,[15:24:07.457],1,ffffffff0000ff,0xfdb200,extend,data,8,0,0,0,ff ff ff ff 00 00 ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631403800,[15:24:07.457],1,ffffffff000300,0x18fdd000,extend,data,8,0,0,0,ff ff ff ff 00 03 00 ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631404400,[15:24:07.457],1,1affffff00000d,0x18fe9200,extend,data,8,0,0,0,1a ff ff ff 00 00 0d 0d 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631404900,[15:24:07.459],1,00ffffffffffff,0x18fe9600,extend,data,8,0,0,0,00 ff ff ff ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631405500,[15:24:07.459],1,a3a0287d7effff,0x18fedf00,extend,data,8,0,0,0,a3 a0 28 7d 7e ff ff f0 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631406100,[15:24:07.459],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631406700,[15:24:07.461],1,ffffff1affffff,0x18feef00,extend,data,8,0,0,0,ff ff ff 1a ff ff ff ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631407300,[15:24:07.461],1,ff841ea0280100,0x18fef000,extend,data,8,0,0,0,ff 84 1e a0 28 01 00 ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631407900,[15:24:07.461],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631408400,[15:24:07.463],1,00000000fffafa,0x18fef200,extend,data,8,0,0,0,00 00 00 00 ff fa fa ff 
[2024-10-23 15:24:28.380],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,28631409000,[15:24:07.463],1,ff0000ffff0222,0x18fef600,extend,data,8,0,0,0,ff 00 00 ff ff 02 22 ff 
