WRITE_TIME,GROUP_ID,DEVICE_TYPE,DEVICE_ID,CHANNEL_ID,CAN/CANFD,CAN_FD_FLAG,TX/RX,TX_TYPE,RX_TIMESTAMP,SYS_MS,RESERVED,PAD(HEX),MAKE_CAN_ID(HEX),FORMAT,FRAME_TYPE,DLC,__PAD,__RES0,__RES1,DATA(HEX)
[2023-06-23 06:20:03.243],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205952800,[06:19:10.874],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.243],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205962800,[06:19:10.885],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.243],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205966800,[06:19:10.889],1,d0ff2c00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2c 00 ff ff ff e1 
[2023-06-23 06:20:03.243],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205967400,[06:19:10.889],1,33d6b0680600ff,0xcf00400,extend,data,8,0,0,0,33 d6 b0 68 06 00 ff e5 
[2023-06-23 06:20:03.243],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205970700,[06:19:10.893],1,ffffcf00ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff cf 00 ff ff ff ff 
[2023-06-23 06:20:03.243],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205971200,[06:19:10.893],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205972900,[06:19:10.895],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205982900,[06:19:10.905],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205989800,[06:19:10.910],1,43d6b0700600ff,0xcf00400,extend,data,8,0,0,0,43 d6 b0 70 06 00 ff e5 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,205992800,[06:19:10.914],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206002800,[06:19:10.925],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206012600,[06:19:10.934],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206013200,[06:19:10.934],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206013700,[06:19:10.934],1,43d6b0780600ff,0xcf00400,extend,data,8,0,0,0,43 d6 b0 78 06 00 ff e5 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206014300,[06:19:10.936],1,ffffcf00ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff cf 00 ff ff ff ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206014900,[06:19:10.936],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206015500,[06:19:10.937],1,f0fffffffff3ff,0xcfd9200,extend,data,8,0,0,0,f0 ff ff ff ff f3 ff 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206016100,[06:19:10.937],1,ffffffff0000ff,0x18fdb200,extend,data,8,0,0,0,ff ff ff ff 00 00 ff ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206016700,[06:19:10.937],1,ffffffff31df03,0x18fdd000,extend,data,8,0,0,0,ff ff ff ff 31 df 03 ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206017200,[06:19:10.939],1,00ffffff0d0009,0x1cfe9200,extend,data,8,0,0,0,00 ff ff ff 0d 00 09 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206017800,[06:19:10.939],1,ffffffffffffff,0x18fe9600,extend,data,8,0,0,0,ff ff ff ff ff ff ff ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206018400,[06:19:10.939],1,8b40387d7effff,0x18fedf00,extend,data,8,0,0,0,8b 40 38 7d 7e ff ff f0 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206019000,[06:19:10.941],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206019600,[06:19:10.941],1,ffffff00ffffff,0x18feef00,extend,data,8,0,0,0,ff ff ff 00 ff ff ff ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206020200,[06:19:10.941],1,ff780640380100,0x18fef000,extend,data,8,0,0,0,ff 78 06 40 38 01 00 ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206020700,[06:19:10.941],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206021300,[06:19:10.943],1,110000003a657c,0x18fef200,extend,data,8,0,0,0,11 00 00 00 3a 65 7c ff 
[2023-06-23 06:20:03.244],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206021900,[06:19:10.943],1,ff004531ffffff,0x18fef600,extend,data,8,0,0,0,ff 00 45 31 ff ff ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206022500,[06:19:10.943],1,ff0000ffffffff,0x18fefd00,extend,data,8,0,0,0,ff 00 00 ff ff ff ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206023000,[06:19:10.945],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206032900,[06:19:10.955],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206036600,[06:19:10.958],1,43d6b0840600ff,0xcf00400,extend,data,8,0,0,0,43 d6 b0 84 06 00 ff e5 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206042900,[06:19:10.963],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206052800,[06:19:10.973],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206059400,[06:19:10.981],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206059900,[06:19:10.981],1,53d6b0880600ff,0xcf00400,extend,data,8,0,0,0,53 d6 b0 88 06 00 ff e5 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206060500,[06:19:10.981],1,ffffcf00ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff cf 00 ff ff ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206061100,[06:19:10.983],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206062800,[06:19:10.983],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206072800,[06:19:10.993],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206082500,[06:19:11.004],1,53d6b08c0600ff,0xcf00400,extend,data,8,0,0,0,53 d6 b0 8c 06 00 ff e5 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206083100,[06:19:11.004],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206083700,[06:19:11.004],1,00ff00000000ff,0x18feca00,extend,data,8,0,0,0,00 ff 00 00 00 00 ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206092800,[06:19:11.013],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206102800,[06:19:11.023],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206112800,[06:19:11.033],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206113400,[06:19:11.035],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206114000,[06:19:11.035],1,53d6b0800600ff,0xcf00400,extend,data,8,0,0,0,53 d6 b0 80 06 00 ff e5 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206114500,[06:19:11.035],1,ffffd800ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff d8 00 ff ff ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206115100,[06:19:11.037],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206115700,[06:19:11.037],1,00ffffff0d0009,0x1cfe9200,extend,data,8,0,0,0,00 ff ff ff 0d 00 09 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206116300,[06:19:11.037],1,ffffffffffffff,0x18fe9600,extend,data,8,0,0,0,ff ff ff ff ff ff ff ff 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206116900,[06:19:11.037],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2023-06-23 06:20:03.245],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206117500,[06:19:11.040],1,ff800640380100,0x18fef000,extend,data,8,0,0,0,ff 80 06 40 38 01 00 ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206118100,[06:19:11.040],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206118600,[06:19:11.040],1,110000000a627d,0x18fef200,extend,data,8,0,0,0,11 00 00 00 0a 62 7d ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206122800,[06:19:11.044],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206132900,[06:19:11.053],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206137700,[06:19:11.060],1,53d6b0780600ff,0xcf00400,extend,data,8,0,0,0,53 d6 b0 78 06 00 ff e5 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206142900,[06:19:11.063],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206152800,[06:19:11.074],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206162000,[06:19:11.082],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206162500,[06:19:11.084],1,53d6b0700600ff,0xcf00400,extend,data,8,0,0,0,53 d6 b0 70 06 00 ff e5 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206163100,[06:19:11.084],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206163700,[06:19:11.084],1,ffffd800ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff d8 00 ff ff ff ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206164300,[06:19:11.086],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206172900,[06:19:11.093],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206182800,[06:19:11.104],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206190200,[06:19:11.112],1,53d6b0640600ff,0xcf00400,extend,data,8,0,0,0,53 d6 b0 64 06 00 ff e5 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206192800,[06:19:11.114],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206202800,[06:19:11.123],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206212900,[06:19:11.134],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206214700,[06:19:11.136],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206215300,[06:19:11.136],1,63d6b0680600ff,0xcf00400,extend,data,8,0,0,0,63 d6 b0 68 06 00 ff e5 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206215900,[06:19:11.136],1,ffffd800ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff d8 00 ff ff ff ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206216400,[06:19:11.138],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206217000,[06:19:11.138],1,00ffffff0d0008,0x1cfe9200,extend,data,8,0,0,0,00 ff ff ff 0d 00 08 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206217600,[06:19:11.138],1,ffffffffffffff,0x18fe9600,extend,data,8,0,0,0,ff ff ff ff ff ff ff ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206218200,[06:19:11.140],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206218800,[06:19:11.140],1,ff680640380100,0x18fef000,extend,data,8,0,0,0,ff 68 06 40 38 01 00 ff 
[2023-06-23 06:20:03.246],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206219400,[06:19:11.141],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206219900,[06:19:11.141],1,110000000b5f7d,0x18fef200,extend,data,8,0,0,0,11 00 00 00 0b 5f 7d ff 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206222800,[06:19:11.143],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206233000,[06:19:11.155],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206238800,[06:19:11.159],1,63d6b0640600ff,0xcf00400,extend,data,8,0,0,0,63 d6 b0 64 06 00 ff e5 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206242900,[06:19:11.163],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206252900,[06:19:11.175],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206261700,[06:19:11.183],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206262300,[06:19:11.185],1,63d6b0700600ff,0xcf00400,extend,data,8,0,0,0,63 d6 b0 70 06 00 ff e5 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206262800,[06:19:11.185],1,ffffd300ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff d3 00 ff ff ff ff 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206263400,[06:19:11.185],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206264000,[06:19:11.187],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206264600,[06:19:11.187],1,f0fffffffff3ff,0xcfd9200,extend,data,8,0,0,0,f0 ff ff ff ff f3 ff 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206265200,[06:19:11.187],1,8b40387d7effff,0x18fedf00,extend,data,8,0,0,0,8b 40 38 7d 7e ff ff f0 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206272900,[06:19:11.195],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206282900,[06:19:11.205],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206284900,[06:19:11.207],1,63d6b0740600ff,0xcf00400,extend,data,8,0,0,0,63 d6 b0 74 06 00 ff e5 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206292900,[06:19:11.215],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206302900,[06:19:11.224],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206307700,[06:19:11.230],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206308200,[06:19:11.230],1,73d6b07c0600ff,0xcf00400,extend,data,8,0,0,0,73 d6 b0 7c 06 00 ff e5 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206308800,[06:19:11.230],1,ffffd300ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff d3 00 ff ff ff ff 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206309400,[06:19:11.232],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206310000,[06:19:11.232],1,00ffffff0d0009,0x1cfe9200,extend,data,8,0,0,0,00 ff ff ff 0d 00 09 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206310600,[06:19:11.232],1,ffffffffffffff,0x18fe9600,extend,data,8,0,0,0,ff ff ff ff ff ff ff ff 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206311200,[06:19:11.234],1,00000000000000,0x18fee000,extend,data,8,0,0,0,00 00 00 00 00 00 00 00 
[2023-06-23 06:20:03.247],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206311800,[06:19:11.234],1,ff7c0640380100,0x18fef000,extend,data,8,0,0,0,ff 7c 06 40 38 01 00 ff 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206312300,[06:19:11.234],1,ff0000ffff000c,0x18fef100,extend,data,8,0,0,0,ff 00 00 ff ff 00 0c ff 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206312900,[06:19:11.234],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206313500,[06:19:11.235],1,110000003a5c7c,0x18fef200,extend,data,8,0,0,0,11 00 00 00 3a 5c 7c ff 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206314100,[06:19:11.237],1,00ffffffffffff,0x18fd0600,extend,data,8,0,0,0,00 ff ff ff ff ff ff ff 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206322800,[06:19:11.244],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206331500,[06:19:11.253],1,73d6b0880600ff,0xcf00400,extend,data,8,0,0,0,73 d6 b0 88 06 00 ff e5 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206332900,[06:19:11.255],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206342900,[06:19:11.263],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206352900,[06:19:11.273],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206356100,[06:19:11.278],1,d0ff2d00ffffff,0xcf00300,extend,data,8,0,0,0,d0 ff 2d 00 ff ff ff e1 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206356600,[06:19:11.278],1,73d6b0840600ff,0xcf00400,extend,data,8,0,0,0,73 d6 b0 84 06 00 ff e5 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206357200,[06:19:11.278],1,ffffd300ffffff,0xcf00a00,extend,data,8,0,0,0,ff ff d3 00 ff ff ff ff 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206357800,[06:19:11.278],1,ffff325bffffff,0xcf00e00,extend,data,8,0,0,0,ff ff 32 5b ff ff ff ff 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206362800,[06:19:11.284],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206372800,[06:19:11.294],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206378900,[06:19:11.301],1,73d6b08c0600ff,0xcf00400,extend,data,8,0,0,0,73 d6 b0 8c 06 00 ff e5 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206382900,[06:19:11.305],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
[2023-06-23 06:20:03.248],4,USBCAN-II,0,0,can,not_fd,Rx,not_Tx,206392800,[06:19:11.313],1,974038ff170000,0xc0000ea,extend,data,8,0,0,0,97 40 38 ff 17 00 00 00 
